,level_0,index,office,acquisition,category_code,deadpooled_year,founded_year,funding_rounds,investments,ipo,name,number_of_employees,products,total_money_raised_normalized_USD,lat,lng,oficina_principal
296,773,739,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.269175, 'longitude': -119.306607}",,software,,2008,"[{'id': 2156, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2008/04/30/new-relic-to-monitor-performance-of-rails-applications/#comments', 'source_description': 'TechCrunch', 'raised_amount': 3500000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 4, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}]}, {'id': 3852, 'round_code': 'b', 'source_url': 'http://www.techcrunch.com/2008/11/12/new-relic-raises-6-million-for-rails-performance-monitoring/', 'source_description': 'New Relic Raises $6 Million For Rails Performance Monitoring', 'raised_amount': 6000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 11, 'funded_day': 12, 'investments': [{'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Trinity Ventures', 'permalink': 'trinity-ventures'}, 'person': None}]}, {'id': 19150, 'round_code': 'c', 'source_url': 'http://cloud.gigaom.com/2010/10/14/new-relic-gets-another-10m-proves-saas-profitability/', 'source_description': 'New Relic Gets Another $10M, Proves SaaS Profitability', 'raised_amount': 10000000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 10, 'funded_day': 14, 'investments': [{'company': None, 'financial_org': {'name': 'Tenaya Capital', 'permalink': 'tenaya-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Allen & Company', 'permalink': 'allen-and-company'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Trinity Ventures', 'permalink': 'trinity-ventures'}, 'person': None}]}, {'id': 26599, 'round_code': 'unattributed', 'source_url': 'http://techcrunch.com/2011/11/16/cloud-app-management-platform-new-relic-raises-15m-from-dag-benchmark/', 'source_description': 'Cloud App Management Platform New Relic Raises $15M From DAG, Benchmark', 'raised_amount': 15000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 11, 'funded_day': 16, 'investments': [{'company': None, 'financial_org': {'name': 'DAG Ventures', 'permalink': 'dag-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Four Rivers Group', 'permalink': 'four-rivers-group'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Trinity Ventures', 'permalink': 'trinity-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Tenaya Capital', 'permalink': 'tenaya-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Allen & Company', 'permalink': 'allen-and-company'}, 'person': None}]}, {'id': 35307, 'round_code': 'private_equity', 'source_url': 'http://techcrunch.com/2013/02/05/another-big-enterprise-deal-as-new-relic-raises-80m-and-eyes-ipo-to-extend-app-monitoring-service/', 'source_description': 'Another Big Enterprise Deal As New Relic Raises $80M And Eyes IPO To Extend App Monitoring Service', 'raised_amount': 80000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 2, 'funded_day': 5, 'investments': [{'company': None, 'financial_org': {'name': 'Insight Venture Partners', 'permalink': 'insight-venture-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'T. Rowe Price', 'permalink': 't-rowe-price'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Dragoneer Investment Group', 'permalink': 'dragoneer-investment-group'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Passport Ventures', 'permalink': 'passport-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Trinity Ventures', 'permalink': 'trinity-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Tenaya Capital', 'permalink': 'tenaya-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Allen & Company', 'permalink': 'allen-and-company'}, 'person': None}]}, {'id': 52580, 'round_code': 'private_equity', 'source_url': '', 'source_description': 'VC Funding: Q1 2013', 'raised_amount': 60000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Allen & Company', 'permalink': 'allen-and-company'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Benchmark', 'permalink': 'benchmark-2'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Insight Venture Partners', 'permalink': 'insight-venture-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Lehman Brothers Venture Partners', 'permalink': 'lehman-brothers-venture-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Passport Capital', 'permalink': 'passport-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Trinity Ventures', 'permalink': 'trinity-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'T. Rowe Price', 'permalink': 't-rowe-price'}, 'person': None}]}]",[],,New Relic,63.0,"[{'name': 'New Relic', 'permalink': 'rpm'}, {'name': 'Rubicon', 'permalink': 'rubicon'}]",175000000.0,37.269175,-119.306607,"{'type': 'Point', 'coordinates': [-119.306607, 37.269175]}"
297,779,745,"{'description': None, 'address1': '9 Thorpe Close', 'address2': 'Portobello Rd', 'zip_code': 'W10 5XL', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.51819, 'longitude': -0.208979}",,web,,2010,"[{'id': 2276, 'round_code': 'seed', 'source_url': 'http://www.edenventures.co.uk/portfolio.html#pixsta', 'source_description': 'Eden Ventures', 'raised_amount': None, 'raised_currency_code': None, 'funded_year': 2007, 'funded_month': None, 'funded_day': None, 'investments': [{'company': None, 'financial_org': {'name': 'Straub Ventures', 'permalink': 'straub-ventures'}, 'person': None}]}, {'id': 2277, 'round_code': 'a', 'source_url': 'http://www.edenventures.co.uk/portfolio.html#pixsta', 'source_description': 'Eden Ventures', 'raised_amount': 3000000, 'raised_currency_code': 'GBP', 'funded_year': 2008, 'funded_month': 6, 'funded_day': 14, 'investments': [{'company': None, 'financial_org': {'name': 'Eden Ventures', 'permalink': 'eden-ventures'}, 'person': None}]}]",[],,Pixsta,,"[{'name': 'Empora.com', 'permalink': 'pixsta'}]",2393708.3444414823,51.51819,-0.208979,"{'type': 'Point', 'coordinates': [-0.208979, 51.51819]}"
298,782,748,"{'description': '', 'address1': 'Spengergasse 37-39', 'address2': '', 'zip_code': '1050', 'city': 'Vienna', 'state_code': None, 'country_code': 'AUT', 'latitude': 48.220357, 'longitude': 16.355}",,web,,2007,"[{'id': 2165, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': None, 'raised_currency_code': None, 'funded_year': 1000, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'i5invest', 'permalink': 'i5invest'}, 'person': None}]}, {'id': 4800, 'round_code': 'unattributed', 'source_url': 'http://www.techcrunch.com/2009/01/22/tripwolf-raises-another-25-million-for-its-online-travel-guide/', 'source_description': 'Tripwolf Raises Another $2.5 Million For Its Online Travel Guide', 'raised_amount': 2500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 1, 'funded_day': 22, 'investments': [{'company': {'name': 'MairDumont', 'permalink': 'mairdumont'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Dieter', 'last_name': 'von Holtzbrinck', 'permalink': 'dieter-von-holtzbrinck'}}]}]",[],,Tripwolf,,[],2500000.0,48.220357,16.355,"{'type': 'Point', 'coordinates': [16.355, 48.220357]}"
299,789,755,"{'description': 'United States', 'address1': '300 De Haro St', 'address2': 'South Train', 'zip_code': '94103', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.787204, 'longitude': -122.397884}",,web,,2006,"[{'id': 2742, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2008/06/24/yoono-launches-public-beta-gets-4-million-in-funding/', 'source_description': 'Yoono Launches Public Beta, Gets $4 Million in Funding', 'raised_amount': 3250000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 5, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'IDInvest Partners', 'permalink': 'agf-private-equity'}, 'person': None}]}, {'id': 13596, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': 2200000, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 8, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'IDInvest Partners', 'permalink': 'agf-private-equity'}, 'person': None}]}]",[],,Yoono,10.0,[],5450000.0,37.787204,-122.397884,"{'type': 'Point', 'coordinates': [-122.397884, 37.787204]}"
300,790,756,"{'description': None, 'address1': '7160 Dallas Parkway', 'address2': '', 'zip_code': '75024', 'city': 'Plano', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 33.075067, 'longitude': -96.823962}",,games_video,,2007,"[{'id': 2173, 'round_code': 'a', 'source_url': 'http://www.paidcontent.org/entry/419-hoping-for-ungodly-returns-christian-video-sharing-site-godtube-gets-30/', 'source_description': '', 'raised_amount': 2500000, 'raised_currency_code': 'USD', 'funded_year': None, 'funded_month': None, 'funded_day': None, 'investments': [{'company': {'name': 'Norm Miller of Interstate Batteries', 'permalink': 'norm-miller-of-interstate-batteries'}, 'financial_org': None, 'person': None}]}, {'id': 2174, 'round_code': 'b', 'source_url': 'http://www.paidcontent.org/entry/419-hoping-for-ungodly-returns-christian-video-sharing-site-godtube-gets-30/', 'source_description': '', 'raised_amount': 30000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 5, 'funded_day': 4, 'investments': [{'company': None, 'financial_org': {'name': 'GLG Partners', 'permalink': 'glg-partners'}, 'person': None}]}]",[],,GodTube,,"[{'name': 'GodTube', 'permalink': 'godtube'}]",32500000.0,33.075067,-96.823962,"{'type': 'Point', 'coordinates': [-96.823962, 33.075067]}"
301,791,757,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Tel Aviv', 'state_code': None, 'country_code': 'ISR', 'latitude': 32.0554, 'longitude': 34.7595}",,games_video,,2008,"[{'id': 2175, 'round_code': 'seed', 'source_url': 'http://venturebeat.com/2008/05/08/media-content-search-company-jinni-raises-1m/', 'source_description': 'Media content search company Jinni raises $1M', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Startup Factory', 'permalink': 'startup-factory'}, 'person': None}]}, {'id': 10355, 'round_code': 'a', 'source_url': 'http://www.lightreading.com/document.asp?doc_id=185858&site=cdn&f_src=lightreading_gnews', 'source_description': ""Jinni Locks In Its 'A' Round"", 'raised_amount': 1600000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 12, 'funded_day': 15, 'investments': [{'company': None, 'financial_org': {'name': 'DFJ Tamir Fishman Ventures', 'permalink': 'dfj-tamir-fishman-ventures'}, 'person': None}]}, {'id': 20778, 'round_code': 'b', 'source_url': 'http://techcrunch.com/2011/01/05/movie-and-tv-show-recommendation-engine-jinni-raises-5-million/', 'source_description': 'Movie And TV Show Recommendation Engine Jinni Raises $5 Million', 'raised_amount': 5000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 1, 'funded_day': 5, 'investments': [{'company': None, 'financial_org': {'name': 'Belgacom', 'permalink': 'belgacom'}, 'person': None}, {'company': None, 'financial_org': {'name': 'DFJ Tamir Fishman Ventures', 'permalink': 'dfj-tamir-fishman-ventures'}, 'person': None}]}]",[],,Jinni,35.0,[],8100000.0,32.0554,34.7595,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}"
302,803,769,"{'description': None, 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Los Angeles', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.052187, 'longitude': -118.243425}",,games_video,,2006,"[{'id': 5108, 'round_code': 'a', 'source_url': 'http://www.marketwire.com/press-release/OvguideCom-951082.html', 'source_description': 'Baroda Ventures Invests $5 Million Into OVGuide.com', 'raised_amount': 5000000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 2, 'funded_day': 18, 'investments': [{'company': None, 'financial_org': {'name': 'Baroda Ventures', 'permalink': 'baroda-ventures'}, 'person': None}]}, {'id': 57607, 'round_code': 'b', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1406020/000140602010000002/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 2975241, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 4, 'funded_day': 30, 'investments': []}]",[],,OVGuide,,[],7980000.0,34.052187,-118.243425,"{'type': 'Point', 'coordinates': [-118.243425, 34.052187]}"
303,810,776,"{'description': None, 'address1': 'Vogelsanger Str. 78', 'address2': '', 'zip_code': '50823', 'city': 'Cologne', 'state_code': None, 'country_code': 'DEU', 'latitude': 50.945289, 'longitude': 6.921546}",,games_video,,2006,"[{'id': 3311, 'round_code': 'b', 'source_url': 'http://corporate.sevenload.com/sevenload-secures-new-round-of-financing/', 'source_description': ' sevenload secures New Round of Financing ', 'raised_amount': 25000000, 'raised_currency_code': 'EUR', 'funded_year': 2008, 'funded_month': 6, 'funded_day': 18, 'investments': [{'company': None, 'financial_org': {'name': 'Burda Digital Ventures', 'permalink': 'burda-digital-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'T-Venture', 'permalink': 't-venture'}, 'person': None}]}]",[],,sevenload,67.0,"[{'name': 'Branded Entertainment', 'permalink': 'branded-entertainment'}, {'name': 'Viral Video Seeding', 'permalink': 'viral-video-seeding'}, {'name': 'Cross Media Campaigns', 'permalink': 'cross-media-campaigns'}, {'name': 'Video Advertisement', 'permalink': 'video-advertisement'}, {'name': 'White Label Solutions', 'permalink': 'white-label-solutions'}]",22216297.876121923,50.945289,6.921546,"{'type': 'Point', 'coordinates': [6.921546, 50.945289]}"
304,814,780,"{'description': 'New York Office', 'address1': '27 W 24th Street, Suite 202', 'address2': '', 'zip_code': '10010', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 46.223157, 'longitude': 6.124424}",,advertising,,2008,"[{'id': 26556, 'round_code': 'seed', 'source_url': 'http://blog.newscred.com/?p=472', 'source_description': 'Reinventing News Syndication', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 9, 'funded_day': 7, 'investments': [{'company': None, 'financial_org': {'name': 'FLOODGATE', 'permalink': 'floodgate'}, 'person': None}, {'company': None, 'financial_org': {'name': 'IA Ventures', 'permalink': 'ia-ventures'}, 'person': None}]}, {'id': 26807, 'round_code': 'a', 'source_url': 'http://gigaom.com/2011/11/30/newscred-gets-4-million-to-reinvent-the-newswire/', 'source_description': 'NewsCred gets $4 million to reinvent the newswire', 'raised_amount': 4000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 11, 'funded_day': 30, 'investments': [{'company': None, 'financial_org': {'name': 'FirstMark Capital', 'permalink': 'firstmark-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Lerer Ventures', 'permalink': 'lerer-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'AOL Ventures', 'permalink': 'aol-ventures'}, 'person': None}]}, {'id': 36454, 'round_code': 'b', 'source_url': 'http://techcrunch.com/2013/03/19/newscred-raises-15m-to-build-marketing-campaigns-from-high-quality-content/', 'source_description': 'NewsCred Raises $15M To Build Marketing Campaigns From High Quality Content', 'raised_amount': 15000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 3, 'funded_day': 19, 'investments': [{'company': None, 'financial_org': {'name': 'Mayfield Fund', 'permalink': 'mayfield-fund'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Greycroft Partners', 'permalink': 'greycroft-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'FirstMark Capital', 'permalink': 'firstmark-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'IA Ventures', 'permalink': 'ia-ventures'}, 'person': None}]}, {'id': 42568, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1560004/000156000412000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1750000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 10, 'funded_day': 16, 'investments': []}]",[],,NewsCred,70.0,[],21800000.0,46.223157,6.124424,"{'type': 'Point', 'coordinates': [6.124424, 46.223157]}"
305,815,780,"{'description': 'Engineering HQ', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Dhaka', 'state_code': None, 'country_code': 'BGD', 'latitude': 23.709921, 'longitude': 90.407143}",,advertising,,2008,"[{'id': 26556, 'round_code': 'seed', 'source_url': 'http://blog.newscred.com/?p=472', 'source_description': 'Reinventing News Syndication', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 9, 'funded_day': 7, 'investments': [{'company': None, 'financial_org': {'name': 'FLOODGATE', 'permalink': 'floodgate'}, 'person': None}, {'company': None, 'financial_org': {'name': 'IA Ventures', 'permalink': 'ia-ventures'}, 'person': None}]}, {'id': 26807, 'round_code': 'a', 'source_url': 'http://gigaom.com/2011/11/30/newscred-gets-4-million-to-reinvent-the-newswire/', 'source_description': 'NewsCred gets $4 million to reinvent the newswire', 'raised_amount': 4000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 11, 'funded_day': 30, 'investments': [{'company': None, 'financial_org': {'name': 'FirstMark Capital', 'permalink': 'firstmark-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Lerer Ventures', 'permalink': 'lerer-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'AOL Ventures', 'permalink': 'aol-ventures'}, 'person': None}]}, {'id': 36454, 'round_code': 'b', 'source_url': 'http://techcrunch.com/2013/03/19/newscred-raises-15m-to-build-marketing-campaigns-from-high-quality-content/', 'source_description': 'NewsCred Raises $15M To Build Marketing Campaigns From High Quality Content', 'raised_amount': 15000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 3, 'funded_day': 19, 'investments': [{'company': None, 'financial_org': {'name': 'Mayfield Fund', 'permalink': 'mayfield-fund'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Greycroft Partners', 'permalink': 'greycroft-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'FirstMark Capital', 'permalink': 'firstmark-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'IA Ventures', 'permalink': 'ia-ventures'}, 'person': None}]}, {'id': 42568, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1560004/000156000412000001/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1750000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 10, 'funded_day': 16, 'investments': []}]",[],,NewsCred,70.0,[],21800000.0,23.709921,90.407143,"{'type': 'Point', 'coordinates': [90.407143, 23.709921]}"
