,level_0,index,office,acquisition,category_code,deadpooled_year,founded_year,funding_rounds,investments,ipo,name,number_of_employees,products,total_money_raised_normalized_USD,lat,lng,oficina_principal
436,2202,2063,"{'description': 'California Office', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Huntington Beach', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 33.664705, 'longitude': -118.012553}",,software,,2006,"[{'id': 11536, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000091228209001720/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 25, 'investments': []}, {'id': 13925, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000118143111009574/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 3370785, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 2, 'funded_day': 11, 'investments': []}, {'id': 46778, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000140560612000004/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 5043391, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 30, 'investments': []}]",[],,FireScope,65,"[{'name': 'FireScope BSM', 'permalink': 'firescope-bsm'}, {'name': 'FireScope CMDB', 'permalink': 'firescope-cmdb'}, {'name': 'FS Workbench', 'permalink': 'fs-workbench'}]",9910000.0,33.664705,-118.012553,"{'type': 'Point', 'coordinates': [-118.012553, 33.664705]}"
437,2203,2063,"{'description': 'Texas Office', 'address1': '', 'address2': '', 'zip_code': '75008', 'city': 'Carrollton', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 33.0353, 'longitude': -96.9274}",,software,,2006,"[{'id': 11536, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000091228209001720/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 25, 'investments': []}, {'id': 13925, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000118143111009574/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 3370785, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 2, 'funded_day': 11, 'investments': []}, {'id': 46778, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000140560612000004/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 5043391, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 30, 'investments': []}]",[],,FireScope,65,"[{'name': 'FireScope BSM', 'permalink': 'firescope-bsm'}, {'name': 'FireScope CMDB', 'permalink': 'firescope-cmdb'}, {'name': 'FS Workbench', 'permalink': 'fs-workbench'}]",9910000.0,33.0353,-96.9274,"{'type': 'Point', 'coordinates': [-96.9274, 33.0353]}"
438,2204,2063,"{'description': 'APAC Office', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Sydney', 'state_code': None, 'country_code': 'AUS', 'latitude': -33.867139, 'longitude': 151.207114}",,software,,2006,"[{'id': 11536, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000091228209001720/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 25, 'investments': []}, {'id': 13925, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000118143111009574/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 3370785, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 2, 'funded_day': 11, 'investments': []}, {'id': 46778, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000140560612000004/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 5043391, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 30, 'investments': []}]",[],,FireScope,65,"[{'name': 'FireScope BSM', 'permalink': 'firescope-bsm'}, {'name': 'FireScope CMDB', 'permalink': 'firescope-cmdb'}, {'name': 'FS Workbench', 'permalink': 'fs-workbench'}]",9910000.0,-33.867139,151.207114,"{'type': 'Point', 'coordinates': [151.207114, -33.867139]}"
439,2205,2063,"{'description': 'EMEA Office', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.5001524, 'longitude': -0.1262362}",,software,,2006,"[{'id': 11536, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000091228209001720/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 11, 'funded_day': 25, 'investments': []}, {'id': 13925, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000118143111009574/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 3370785, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 2, 'funded_day': 11, 'investments': []}, {'id': 46778, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1405606/000140560612000004/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 5043391, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 30, 'investments': []}]",[],,FireScope,65,"[{'name': 'FireScope BSM', 'permalink': 'firescope-bsm'}, {'name': 'FireScope CMDB', 'permalink': 'firescope-cmdb'}, {'name': 'FS Workbench', 'permalink': 'fs-workbench'}]",9910000.0,51.5001524,-0.1262362,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}"
440,2207,2065,"{'description': 'London HQ', 'address1': '5th Floor Waverley House', 'address2': '7-11 Noel Street', 'zip_code': 'W1F 8GQ', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.5152023, 'longitude': -0.1366861}",,advertising,,2008,"[{'id': 29412, 'round_code': 'a', 'source_url': 'http://techcrunch.com/2012/04/19/struq-secures-8-5-million-from-reed-elsevier-pentech-allen-co/', 'source_description': 'Struq Secures $8.5 million From Reed Elsevier, Pentech, Allen & Co', 'raised_amount': 8500000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': 19, 'investments': [{'company': None, 'financial_org': {'name': 'Pentech Ventures', 'permalink': 'pentech-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Reed Elsevier Ventures', 'permalink': 'reed-elsevier'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Allen & Company', 'permalink': 'allen-and-company'}, 'person': None}]}]",[],,Struq,50,"[{'name': 'Struq Ad', 'permalink': 'struq-ad'}]",8500000.0,51.5152023,-0.1366861,"{'type': 'Point', 'coordinates': [-0.1366861, 51.5152023]}"
441,2208,2065,"{'description': 'New York HQ', 'address1': '80th Fifth Avenue Suite 1834,', 'address2': '', 'zip_code': '10028', 'city': '', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7766412, 'longitude': -73.9521468}",,advertising,,2008,"[{'id': 29412, 'round_code': 'a', 'source_url': 'http://techcrunch.com/2012/04/19/struq-secures-8-5-million-from-reed-elsevier-pentech-allen-co/', 'source_description': 'Struq Secures $8.5 million From Reed Elsevier, Pentech, Allen & Co', 'raised_amount': 8500000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': 19, 'investments': [{'company': None, 'financial_org': {'name': 'Pentech Ventures', 'permalink': 'pentech-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Reed Elsevier Ventures', 'permalink': 'reed-elsevier'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Allen & Company', 'permalink': 'allen-and-company'}, 'person': None}]}]",[],,Struq,50,"[{'name': 'Struq Ad', 'permalink': 'struq-ad'}]",8500000.0,40.7766412,-73.9521468,"{'type': 'Point', 'coordinates': [-73.9521468, 40.7766412]}"
442,2209,2066,"{'description': '', 'address1': '425 West 13th Street', 'address2': 'Suite 504', 'zip_code': '10014', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7408042, 'longitude': -74.00717}",,web,,2009,"[{'id': 7063, 'round_code': 'angel', 'source_url': 'http://venturebeat.com/2009/06/29/challengepost-launches-problem-solving-site-with-wozniak-betaworks-onboard/', 'source_description': 'ChallengePost launches problem-solving site with Wozniak, Betaworks onboard', 'raised_amount': 500000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 6, 'funded_day': 29, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Steve', 'last_name': 'Wozniak', 'permalink': 'steve-wozniak'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Esther', 'last_name': 'Dyson', 'permalink': 'esther-dyson'}}, {'company': {'name': 'betaworks', 'permalink': 'betaworks'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Scott', 'last_name': 'Kurnit', 'permalink': 'scott-kurnit'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Jason', 'last_name': 'Calacanis', 'permalink': 'jason-calacanis'}}, {'company': None, 'financial_org': {'name': 'Rose Tech Ventures', 'permalink': 'rose-tech-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'PKS Capital', 'permalink': 'pks-capital'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Andrew', 'last_name': 'Rasiej', 'permalink': 'andrew-rasiej'}}, {'company': None, 'financial_org': {'name': 'Coriolis Ventures', 'permalink': 'coriolis-ventures'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Gerry', 'last_name': 'Campbell', 'permalink': 'gerry-campbell'}}]}, {'id': 24691, 'round_code': 'a', 'source_url': 'http://www.xconomy.com/new-york/2011/08/09/challengepost-picks-up-4-1m-in-series-a-funding-to-help-run-online-contests-for-new-ideas/', 'source_description': 'ChallengePost Picks Up $4.1M in Series A Funding to Help Run Online Contests for New Ideas', 'raised_amount': 4100000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 8, 'funded_day': 9, 'investments': [{'company': None, 'financial_org': {'name': 'Opus Capital', 'permalink': 'opus-capital'}, 'person': None}, {'company': {'name': 'betaworks', 'permalink': 'betaworks'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Esther', 'last_name': 'Dyson', 'permalink': 'esther-dyson'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Joshua', 'last_name': 'Schachter', 'permalink': 'joshua-schachter'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Jason', 'last_name': 'Calacanis', 'permalink': 'jason-calacanis'}}, {'company': None, 'financial_org': {'name': 'Richmond Park Partners', 'permalink': 'richmond-park-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Coriolis Ventures', 'permalink': 'coriolis-ventures'}, 'person': None}]}]",[],,ChallengePost,17,[],4600000.0,40.7408042,-74.00717,"{'type': 'Point', 'coordinates': [-74.00717, 40.7408042]}"
443,2210,2067,"{'description': 'Headquarters', 'address1': '85 boulevard Haussmann', 'address2': '', 'zip_code': '75008', 'city': 'Paris', 'state_code': None, 'country_code': 'FRA', 'latitude': 48.8745951, 'longitude': 2.3210737}",,cleantech,,2006,"[{'id': 7056, 'round_code': 'c', 'source_url': '', 'source_description': 'Capital Report Index', 'raised_amount': 25280000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 11, 'funded_day': 17, 'investments': [{'company': None, 'financial_org': {'name': 'Demeter Partners', 'permalink': 'demeter-partners'}, 'person': None}, {'company': None, 'financial_org': {'name': 'TechFund', 'permalink': 'techfund'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Aster Capital', 'permalink': 'aster-capital'}, 'person': None}]}, {'id': 10960, 'round_code': 'b', 'source_url': '', 'source_description': 'EDGAR', 'raised_amount': 1310000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 3, 'funded_day': 31, 'investments': [{'company': None, 'financial_org': {'name': 'Demeter Partners', 'permalink': 'demeter-partners'}, 'person': None}]}]",[],,Solairedirect,150,[],26600000.0,48.8745951,2.3210737,"{'type': 'Point', 'coordinates': [2.3210737, 48.8745951]}"
444,2211,2068,"{'description': 'U.S. Headquarters', 'address1': '111 N Market St, 648', 'address2': '', 'zip_code': '95113', 'city': 'San Jose', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.337756, 'longitude': -121.89435}",,web,,2006,"[{'id': 7065, 'round_code': 'angel', 'source_url': '', 'source_description': 'Wall Street Journal', 'raised_amount': 1500000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': None, 'funded_day': None, 'investments': [{'company': None, 'financial_org': {'name': 'Wallonia Regional Government', 'permalink': 'wallonia-regional-government'}, 'person': None}]}]",[],,DeciZium,12,"[{'name': 'YourTour', 'permalink': 'yourtour'}]",1500000.0,37.337756,-121.89435,"{'type': 'Point', 'coordinates': [-121.89435, 37.337756]}"
445,2212,2069,"{'description': '', 'address1': '49 W 27th St Uppr A', 'address2': '', 'zip_code': '10001-6936', 'city': 'New York City', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7450497, 'longitude': -73.9900984}",,web,,2008,"[{'id': 7094, 'round_code': 'a', 'source_url': 'http://www.techcrunch.com/2009/07/01/stylecaster-nets-4-million-for-personalized-fashion-community/', 'source_description': 'StyleCaster Nets $4 Million For Personalized Fashion Community', 'raised_amount': 4000000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 7, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Dan', 'last_name': 'Gilbert', 'permalink': 'dan-gilbert'}}]}, {'id': 26756, 'round_code': 'a', 'source_url': 'http://venturebeat.com/2011/11/28/stylecaster-funding-zynga-david-ko-owen-van-natta/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29', 'source_description': 'StyleCaster grabs $1M from Zynga exec David Ko, Owen Van Natta and others', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 11, 'funded_day': 28, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'David', 'last_name': 'Ko', 'permalink': 'david-ko-2'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Owen', 'last_name': 'Van Natta', 'permalink': 'owen-van-natta'}}, {'company': {'name': 'Japony', 'permalink': 'japony'}, 'financial_org': None, 'person': None}, {'company': {'name': 'Makeover Solutions', 'permalink': 'makeoversolutions'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': {'name': 'Village Ventures', 'permalink': 'village-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Detroit Venture Partners', 'permalink': 'detroit-venture-partners'}, 'person': None}]}]",[],,StyleCaster,60,[],5000000.0,40.7450497,-73.9900984,"{'type': 'Point', 'coordinates': [-73.9900984, 40.7450497]}"
446,2213,2070,"{'description': 'Headquarters', 'address1': '46400 Fremont Boulevard', 'address2': '', 'zip_code': '94538', 'city': 'Fremont', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.790153, 'longitude': -122.398669}",,cleantech,,2005,"[{'id': 7102, 'round_code': 'b', 'source_url': 'http://www.greenvolts.com/news_and_events/press/2008/09/22/greenvolts-closes-30-million-from-oak-investment-partners-in-series-b-financing/', 'source_description': 'GreenVolts Closes $30 Million From Oak Investment Partners in Series B Financing', 'raised_amount': 300000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 9, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Oak Investment Partners', 'permalink': 'oak-investment-partners'}, 'person': None}]}, {'id': 17699, 'round_code': 'debt_round', 'source_url': 'http://venturebeat.com/2010/08/11/solar-power-concentrator-greenvolts-grabs-7-5m-for-power-plant/', 'source_description': 'Solar concentration firm GreenVolts grabs $7.5M for power plant', 'raised_amount': 7500000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 8, 'funded_day': 11, 'investments': [{'company': None, 'financial_org': {'name': 'Oak Investment Partners', 'permalink': 'oak-investment-partners'}, 'person': None}]}, {'id': 23894, 'round_code': 'c', 'source_url': 'http://www.greentechmedia.com/articles/read/greenvolts-cpv-aspirant-gets-39m-in-vc/', 'source_description': 'GreenVolts, CPV Aspirant, Gets $39M in VC', 'raised_amount': 39000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 6, 'funded_day': 29, 'investments': []}, {'id': 27141, 'round_code': 'unattributed', 'source_url': 'http://www.finsmes.com/2011/12/greenvolts-receives-35m-financing.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29', 'source_description': 'GreenVolts Receives $35M Financing', 'raised_amount': 35000000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 12, 'funded_day': 19, 'investments': [{'company': None, 'financial_org': {'name': 'ABB Technology Ventures', 'permalink': 'abb-technology-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Oak Investment Partners', 'permalink': 'oak-investment-partners'}, 'person': None}]}, {'id': 53394, 'round_code': 'unattributed', 'source_url': '', 'source_description': 'VC Funding: Q2 2012 source', 'raised_amount': 15000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': None, 'investments': [{'company': None, 'financial_org': {'name': 'Oak Investment Partners', 'permalink': 'oak-investment-partners'}, 'person': None}]}]",[],,GreenVolts,68,[],96800000.0,37.790153,-122.398669,"{'type': 'Point', 'coordinates': [-122.398669, 37.790153]}"
